Question,Answer,Context
Q6: What was the significance of worshipping Chandikâ Devî?,"A6: Chandikâ Devî, when worshipped with devotion, was believed to remove all the sorrows and troubles of the Devas whenever they remembered her in times of difficulty.",
Q7: Why did the Devas choose to worship Chandikâ Devî?,"A7: The Devas chose to worship Chandikâ Devî because she had previously promised to help them whenever they faced trouble, and they believed in her divine protection.",
Q8: How did the Devas perform their worship of Chandikâ Devî?,"A8: The Devas went to the highly sacred Himâlayân mountains, followed the rules of the Seed mantra of Mâyâ, and chanted hymns to Chandikâ Devî with perfect devotion.",
Q9: What were some of the qualities and attributes of Chandikâ Devî mentioned in their hymns?,"A9: In their hymns, the Devas described Chandikâ Devî as the Lord of the Universe, the Giver of Bliss, the Destroyer of Dânavas, the Incarnate of Devas, and the Source of all good qualities and prosperity.",
Q10: How did Chandikâ Devî respond to the worship and praises of the Devas?,"A10: Chandikâ Devî, pleased with their worship and devotion, appeared before the Devas with a beautiful form and assured them that she would remove their troubles.",
Q11: What did Chandikâ Devî instruct the Devas to do to alleviate their difficulties?,"A11: Chandikâ Devî instructed the Devas to continue worshipping her and chanting her name with burnt offerings, promising that she would grant them their desired boons and remove their troubles.",
Q12: Who were S'umbha and Nis'umbha?,A12: S'umbha and Nis'umbha were powerful Asura kings who had become invulnerable to male beings through a boon.,
Q13: Why were S'umbha and Nis'umbha considered difficult to defeat?,"A13: S'umbha and Nis'umbha were difficult to defeat because they had received a boon that made them invulnerable to attacks from male beings, including Devas, humans, and animals.",
Q14: What is the significance of the black form of the Devî known as Kâlikâ?,"A14: The black form of the Devî, known as Kâlikâ, is a manifestation of the Goddess associated with destruction and the night of destruction. She is identified with Durgâ, the fulfiller of desires.",
Q15: How did Kâlikâ Devî come into existence?,"A15: Kâlikâ Devî emerged from the physical sheath of the Devî Parvatî when another form of the Devî, Kausikî, was created from her body.",
"Q16: Why did Kausikî, also known as Ambikâ, visit the city of S'umbha?","A16: Kausikî, or Ambikâ, visited the city of S'umbha to see the powerful and beautiful S'umbha after hearing about his qualities.",
"Q17: What proposal did Chanda and Munda, attendants of S'umbha, make to him regarding Kausikî?",A17: Chanda and Munda proposed to S'umbha that he should marry Kausikî as she was exceptionally beautiful and would be a fitting match for him.,
Q18: How did S'umbha react to the proposal of Chanda and Munda regarding Kausikî?,A18: S'umbha agreed with Chanda and Munda's proposal and sent a messenger to Kausikî to express his desire to marry her.,
Q19: What promise had Kausikî made in her childhood regarding her marriage?,"A19: In her childhood, Kausikî had promised that she would marry a hero who was powerful like her and could defeat her in battle, as a test of his strength.",
Q20: How did Kausikî respond to the marriage proposal from S'umbha?,A20: Kausikî agreed to marry S'umbha but placed a condition that S'umbha or his younger brother Nisumbha must defeat her in a battle first.,
Q21: How did S'umbha react to Kausikî's condition for marriage?,A21: S'umbha decided to take up Kausikî's challenge and agreed to face her in battle to win her hand in marriage.,
Q22: What were the sweet words of the messenger sent by S'umbha to Kausikî?,"A22: The messenger praised S'umbha's qualities, beauty, and achievements and expressed S'umbha's strong desire to marry Kausikî.",
Q23: Why did Kausikî express her desire to marry S'umbha?,A23: Kausikî desired to marry S'umbha because of his qualities and her childhood promise to marry a hero who could defeat her in battle.,
Q24: What did Kausikî suggest to S'umbha to fulfill her desire for marriage?,A24: Kausikî suggested that S'umbha or his brother Nisumbha should defeat her in a battle before she would agree to marry him.,
Q25: What promise did Kausikî make to S'umbha regarding her marriage?,"A25: Kausikî promised that once S'umbha or Nisumbha defeated her in a battle, she would willingly marry him.",
Q26: Who was tasked with delivering Kausikî's message to S'umbha?,"A26: Sugrîva, a messenger",
Q27: How did Kausikî describe herself and her reasons for visiting S'umbha's city?,A27: Kausikî described herself as a beautiful and powerful lady who had come willingly to S'umbha's city to see him due to his reputation and qualities.,
Q28: What condition did Kausikî set for her marriage with S'umbha?,A28: Kausikî set the condition that S'umbha or his brother Nisumbha must defeat her in a battle to win her hand in marriage.,
Q29: What were the qualities and attributes of S'umbha praised by Kausikî?,"A29: Kausikî praised S'umbha as a powerful, beautiful, skilled, charitable, and wellqualified king who had conquered the Devas and enjoyed the gems and jewels of the three worlds.",
Q30: How did Kausikî suggest that S'umbha fulfill her desire for marriage?,"A30: Kausikî suggested that S'umbha should face her in battle and defeat her, and only then would she agree to marry him.",
Q1: Who was the messenger sent by S'umbha to convey his message to the Devî?,A1: The messenger sent by S'umbha was Dhûmralochana.,
Q2: What was the response of the Devî when Dhûmralochana conveyed S'umbha's message?,A2: The Devî rejected S'umbha's proposal and challenged him to defeat her in battle.,
Q3: Why did Dhûmralochana suggest that the Devî should marry S'umbha?,A3: Dhûmralochana suggested that the Devî should marry S'umbha to avoid conflict and for her own wellbeing.,
Q4: What condition did the Devî set for her marriage with S'umbha?,A4: The Devî set the condition that no one could marry her unless they defeated her in battle.,
Q5: How did the battle between the Devî and Dhûmralochana begin?,A5: The battle between the Devî and Dhûmralochana began when Dhûmralochana shot arrows at her.,
Q6: What happened when Dhûmralochana's arrows were directed at the Devî?,A6: The Devî skillfully intercepted and destroyed Dhûmralochana's arrows before they could reach her.,
Q7: Describe the weapons used in the battle between the Devî and Dhûmralochana.,"A7: The battle involved the use of arrows, axes, clubs, Saktis, Musalas, and various other weapons.",
Q8: How did Dhûmralochana's chariot get destroyed in the battle?,"A8: The Devî destroyed Dhûmralochana's chariot by shooting arrows at it, causing it to break apart.",
Q9: What happened to the horses of Dhûmralochana's chariot during the battle?,A9: The Devî killed the horses of Dhûmralochana's chariot during the battle.,
Q10: What did Dhûmralochana do after losing his chariot in the battle?,A10: Dhûmralochana mounted another chariot and continued to fight against the Devî.,
Q11: How did Dhûmralochana meet his end in the battle?,"A11: The Devî, after a fierce battle, burned Dhûmralochana to ashes with her loud shout.",
Q12: What was the reaction of S'umbha and Nis'umbha upon hearing about Dhûmralochana's fate?,A12: S'umbha and Nis'umbha were shocked and disturbed upon learning about Dhûmralochana's defeat and death.,
Q13: What did the Devî do after defeating Dhûmralochana?,"A13: After defeating Dhûmralochana, the Devî blew her conchshell, causing terror among the Dânavas.",
Q14: How did the Dânavas react to the sound of the Devî's conchshell?,"A14: The Dânavas, frightened by the sound of the Devî's conchshell, retreated and came back to S'umbha.",
