Question,Answer,Context
3. Q: What is mentioned as the fuel for the fire of sorrow and joy in the text?,A: The text mentions that the fuel for the fire of sorrow and joy is vaasanas (impressions left on the mind by actions of past lives).,
"4. Q: How can one become their own master, as suggested in the text?","A: One can become their own master by taking away the vaasanas, the force of impulses, promptings, and urges.",
"5. Q: What is the recommended means to achieve the end of de-individualization, as per the text?",A: The recommended means to achieve the end of de-individualization is Bhakthi (devotion to God) through Naamasmarana (remembering God's Name).,
6. Q: How does the text describe the significance of the name Raadha?,"A: The text describes Raadha as a symbol of Prakrithi (Earth or creation), representing the Jada (creation).",
7. Q: Who does Krishna or Shyaama symbolize in the text's explanation?,"A: Krishna or Shyaama symbolizes the Creator, the Active Principle, the Ch/th (awareness), and the Purusha (Supreme Being).",
8. Q: What is described as the Supreme Energy in the text?,A: The text describes Shakthi (Supreme Energy) as Paramaathma (Supreme Soul).,
9. Q: How does the text define Moksha (Liberation)?,"A: Moksha (Liberation) is defined in the text as the disappearance of the wave form and the wave-name, symbolizing the merging of the individual (Jeeva) in the Supreme (Paramaathma).",
10. Q: What does the text mean by de-individualization?,"A: De-individualization, as per the text, refers to the process of merging the individual (Jeeva) into the Supreme (Paramaathma).",
11. Q: What should one contemplate while doing Bhajana (group singing) according to the text?,"A: According to the text, one should contemplate underlying truths, virtues, and the significance of the Names of God while doing Bhajana.",
12. Q: How many words are there in the Naamaavali provided in the text?,A: The Naamaavali provided in the text has sixteen words.,
"13. Q: What does each of the sixteen words in the Naamaavali signify, as mentioned in the text?","A: According to the text, each of the sixteen words in the Naamaavali signifies a virtue that a spiritual person should cultivate.",
14. Q: Why does the text mention the conversion of 'bhogaanandham' into 'yogaanandham'?,A: The text mentions this conversion to emphasize the transformation from sensual pleasures to the higher and more lasting pleasure of divine union.,
"15. Q: What is the role of vaasanas in the context of sorrow and joy, as explained in the text?","A: Vaasanas, as mentioned in the text, act as the fuel for the fire of sorrow and joy in the mind.",
16. Q: How does the text suggest achieving one's mastery over impulses and urges?,"A: The text suggests achieving mastery by taking away vaasanas, the force behind impulses and urges.",
"17. Q: What is the significance of contemplating underlying truths while doing Bhajana, as per the text?",A: Contemplating underlying truths enhances the spiritual experience and understanding while engaging in Bhajana.,
18. Q: How does the text describe the significance of Naamasmarana in the present age?,"A: In the present age (Kaliyuga), the text suggests that all divine Names have the capacity to lead to spiritual progress through Naamasmarana.",
19. Q: What does the text convey by mentioning the merging of the wave in the ocean?,"A: The text conveys the concept of Moksha, which is the merging of the individual soul (wave) into the Supreme (ocean).",
